company,date,revenue,expense,cogs,gross_profit,operating_profit,net_profit,category,region
GammaInc,2023-12-02,1979.45,2863.9,1948.42,31.04,-790.26,-888.2,Marketing,North
GammaInc,2023-12-03,2052.99,2042.77,1224.35,828.64,288.54,236.58,Operations,North
GammaInc,2023-12-04,1566.49,1183.77,608.06,958.43,634.7,576.55,Operations,South
GammaInc,2023-12-05,2183.59,1741.85,1123.53,1060.06,699.22,625.68,Operations,West
GammaInc,2023-12-06,2226.17,2135.17,1480.41,745.76,101.11,-19.27,Operations,West
GammaInc,2023-12-07,1675.94,1250.83,657.32,1018.63,525.58,439.58,Operations,South
GammaInc,2023-12-08,1716.27,1297.44,798.23,918.04,547.94,496.18,Operations,East
GammaInc,2023-12-09,1851.35,936.41,509.99,1341.35,1124.74,981.3,IT,East
GammaInc,2023-12-10,2049.01,1933.23,1350.06,698.95,104.16,-1.62,IT,North
GammaInc,2023-12-11,1978.85,1375.46,883.48,1095.37,811.48,710.32,IT,South
GammaInc,2023-12-12,1343.72,598.01,347.23,996.48,817.09,683.83,HR,East
GammaInc,2023-12-13,1827.15,1252.41,752.46,1074.7,749.12,642.8,Operations,South
GammaInc,2023-12-14,2237.9,1905.15,1227.36,1010.54,300.53,170.35,IT,North
GammaInc,2023-12-15,1276.31,530.71,279.65,996.66,875.35,796.48,HR,East
GammaInc,2023-12-16,1819.16,1267.24,721.09,1098.07,830.73,727.52,IT,West
GammaInc,2023-12-17,1858.3,991.05,553.66,1304.65,1023.49,953.54,IT,South
GammaInc,2023-12-18,2185.59,1610.21,1004.49,1181.1,566.18,492.67,Marketing,North
GammaInc,2023-12-19,2421.66,1580.86,1036.34,1385.33,775.05,678.82,Marketing,South
GammaInc,2023-12-20,2214.47,1501.56,968.83,1245.64,918.11,800.88,IT,East
GammaInc,2023-12-21,2473.43,2698.62,1678.16,795.27,165.47,66.41,Marketing,West
GammaInc,2023-12-22,2284.17,2150.21,1386.84,897.33,214.42,150.32,IT,North
GammaInc,2023-12-23,2212.11,1532.01,1052.54,1159.57,753.47,664.1,IT,West
GammaInc,2023-12-24,1541.91,862.51,562.66,979.25,776.24,722.64,HR,East
GammaInc,2023-12-25,1790.83,1746.82,951.09,839.73,480.8,421.28,Operations,East
GammaInc,2023-12-26,2092.2,1654.63,915.97,1176.23,563.95,461.31,IT,East
GammaInc,2023-12-27,1943.76,1154.02,595.8,1347.96,903.95,849.09,IT,East
GammaInc,2023-12-28,2580.35,3069.72,1651.67,928.68,-160.66,-217.3,Marketing,West
GammaInc,2023-12-29,1573.16,718.13,397.82,1175.34,967.95,837.35,HR,North
GammaInc,2023-12-30,2825.62,3803.95,2217.16,608.46,-218.76,-334.32,Marketing,West
GammaInc,2023-12-31,2560.94,3278.94,1910.8,650.14,-588.33,-728.52,Marketing,West
GammaInc,2024-01-01,2306.67,1663.09,894.95,1411.72,834.36,716.57,Marketing,South
GammaInc,2024-01-02,1913.49,2387.61,1514.34,399.15,-410.79,-503.21,Operations,South
GammaInc,2024-01-03,1680.3,2080.43,1345.25,335.05,-453.91,-602.59,IT,East
GammaInc,2024-01-04,2204.47,1629.62,901.98,1302.49,691.89,637.16,Operations,West
GammaInc,2024-01-05,2668.13,2119.11,1366.84,1301.28,692.34,629.51,Operations,West
GammaInc,2024-01-06,2680.97,5350.81,3448.72,-767.74,-2776.6,-2904.94,IT,North
GammaInc,2024-01-07,2551.01,1586.01,999.2,1551.8,1121.95,980.01,IT,North
GammaInc,2024-01-08,1626.68,726.71,427.39,1199.29,926.67,794.41,HR,East
GammaInc,2024-01-09,2765.11,2184.98,1233.62,1531.49,865.74,773.65,Operations,West
GammaInc,2024-01-10,1962.55,1101.42,684.08,1278.46,904.78,822.75,HR,North
GammaInc,2024-01-11,2585.77,2601.94,1698.87,886.9,2.27,-59.68,Operations,West
GammaInc,2024-01-12,2310.45,1504.99,1022.51,1287.94,982.17,841.24,IT,East
GammaInc,2024-01-13,2089.61,2321.94,1372.85,716.77,231.27,153.02,Marketing,North
GammaInc,2024-01-14,2546.26,1815.07,920.86,1625.4,931.57,825.36,IT,North
GammaInc,2024-01-15,2808.18,2190.35,1461.58,1346.6,691.19,562.96,IT,West
GammaInc,2024-01-16,3140.37,3088.71,2006.43,1133.95,128.72,2.75,Marketing,West
GammaInc,2024-01-17,2830.31,2354.8,1420.0,1410.32,695.62,589.81,Marketing,North
GammaInc,2024-01-18,1306.53,705.58,463.27,843.25,561.56,456.19,HR,East
GammaInc,2024-01-19,1957.14,1550.58,877.07,1080.08,642.08,571.34,HR,West
GammaInc,2024-01-20,1725.58,888.79,473.84,1251.75,950.87,880.54,HR,East
GammaInc,2024-01-21,2059.33,1354.14,686.76,1372.56,1031.93,964.66,IT,South
GammaInc,2024-01-22,1961.41,1449.63,778.94,1182.47,611.83,503.92,Operations,South
GammaInc,2024-01-23,1848.04,1125.08,683.99,1164.05,763.53,627.99,HR,East
GammaInc,2024-01-24,2074.34,1395.74,825.64,1248.7,951.56,855.36,Operations,East
GammaInc,2024-01-25,2970.01,2508.68,1638.78,1331.23,375.81,302.98,IT,West
GammaInc,2024-01-26,2240.17,1279.57,805.83,1434.34,1133.97,1049.7,Operations,South
GammaInc,2024-01-27,2624.78,1647.09,882.7,1742.08,1302.0,1173.62,IT,North
GammaInc,2024-01-28,2083.0,2304.2,1419.67,663.33,26.06,-77.47,Marketing,West
GammaInc,2024-01-29,2575.61,2296.99,1199.77,1375.85,492.88,400.3,Marketing,South
GammaInc,2024-01-30,2563.21,1812.04,997.77,1565.43,990.66,854.5,Operations,North
GammaInc,2024-01-31,2342.83,1810.48,1136.03,1206.8,615.12,501.88,Operations,West
GammaInc,2024-02-01,3632.66,4750.13,2853.58,779.08,-706.29,-823.95,Marketing,West
GammaInc,2024-02-02,2589.05,2227.86,1350.58,1238.47,555.77,427.69,Marketing,East
GammaInc,2024-02-03,2751.07,5484.69,3238.66,-487.59,-2078.31,-2180.74,Marketing,East
GammaInc,2024-02-04,2827.52,2146.77,1404.36,1423.16,926.55,786.17,Operations,West
GammaInc,2024-02-05,3220.95,2713.05,1528.77,1692.18,1073.94,925.32,Marketing,West
GammaInc,2024-02-06,2338.7,1378.04,907.46,1431.23,1038.66,913.37,HR,West
GammaInc,2024-02-07,1704.18,1208.89,786.91,917.27,593.57,477.69,HR,South
GammaInc,2024-02-08,1862.96,1858.53,1254.81,608.16,-30.38,-114.64,Marketing,South
GammaInc,2024-02-09,2328.93,1882.95,1294.23,1034.7,632.51,510.78,Operations,South
GammaInc,2024-02-10,2934.89,3296.86,1911.58,1023.31,-152.78,-277.38,Operations,West
GammaInc,2024-02-11,3543.21,3332.92,1734.06,1809.14,589.54,450.85,Marketing,West
GammaInc,2024-02-12,2783.81,2542.34,1572.79,1211.02,222.39,155.89,Operations,West
GammaInc,2024-02-13,2117.89,1277.93,716.92,1400.97,940.95,849.29,HR,North
GammaInc,2024-02-14,2288.14,2032.23,1129.41,1158.73,389.55,251.81,HR,West
GammaInc,2024-02-15,2935.62,2831.48,1821.83,1113.78,226.91,120.68,Marketing,South
GammaInc,2024-02-16,2354.24,1541.92,796.86,1557.38,1008.3,886.91,Operations,South
GammaInc,2024-02-17,2787.18,2545.87,1706.54,1080.63,256.54,155.48,Marketing,South
GammaInc,2024-02-18,2657.89,2813.96,1436.93,1220.96,384.25,242.38,Operations,West
GammaInc,2024-02-19,2950.88,3037.51,1814.24,1136.64,235.3,92.19,Marketing,North
GammaInc,2024-02-20,3308.49,3226.64,1854.09,1454.4,646.34,537.77,Marketing,North
GammaInc,2024-02-21,2328.62,1953.92,1367.04,961.59,405.27,303.16,Operations,South
GammaInc,2024-02-22,2402.48,1106.62,600.85,1801.64,1364.03,1263.95,IT,South
GammaInc,2024-02-23,2091.47,1532.51,1014.24,1077.24,559.75,437.88,HR,East
GammaInc,2024-02-24,3209.24,2597.18,1402.95,1806.3,1182.07,917.97,IT,West
GammaInc,2024-02-25,1863.96,1188.98,639.62,1224.34,823.35,690.9,HR,East
GammaInc,2024-02-26,1650.18,942.58,654.32,995.86,640.59,584.15,HR,West
GammaInc,2024-02-27,2345.03,2094.65,1049.06,1295.97,518.91,460.65,Operations,East
GammaInc,2024-02-28,2968.27,3107.55,2121.75,846.51,-280.99,-409.37,Marketing,North
GammaInc,2024-02-29,3125.78,4169.64,2413.44,712.34,-363.3,-454.35,Marketing,West
GammaInc,2024-03-01,2023.84,952.43,487.67,1536.18,1175.13,1122.4,HR,North
GammaInc,2024-03-02,2559.15,2184.97,1170.36,1388.79,629.09,536.05,Operations,North
GammaInc,2024-03-03,2205.22,1592.53,861.1,1344.12,935.94,805.66,Marketing,South
GammaInc,2024-03-04,2983.29,2577.2,1669.23,1314.06,526.15,436.33,IT,North
GammaInc,2024-03-05,2727.38,1765.75,998.44,1728.94,1301.89,1229.36,IT,North
GammaInc,2024-03-06,1910.91,1373.2,721.81,1189.1,876.71,773.09,HR,East
GammaInc,2024-03-07,2874.29,1922.27,1291.91,1582.38,825.22,772.29,IT,North
GammaInc,2024-03-08,2423.78,1470.53,1016.84,1406.94,878.48,755.49,Operations,East
GammaInc,2024-03-09,2752.83,2285.21,1355.06,1397.77,835.66,741.1,IT,East
GammaInc,2024-03-10,1996.46,1579.5,923.6,1072.87,735.42,660.49,HR,East
GammaInc,2024-03-11,3118.97,7092.18,3685.98,-567.0,-3392.45,-3531.24,Marketing,North
GammaInc,2024-03-12,3078.2,2775.5,1883.35,1194.84,340.41,209.12,IT,North
GammaInc,2024-03-13,2277.03,2123.82,1394.48,882.55,246.31,175.57,IT,North
GammaInc,2024-03-14,3305.87,3076.38,2113.45,1192.42,219.09,140.88,Marketing,West
GammaInc,2024-03-15,1873.77,972.17,619.31,1254.46,1003.62,935.28,HR,South
GammaInc,2024-03-16,2308.05,1999.15,1293.36,1014.69,261.68,196.91,HR,West
GammaInc,2024-03-17,2009.97,1545.26,909.49,1100.48,509.87,457.74,HR,East
GammaInc,2024-03-18,2328.75,4131.17,2539.65,-210.9,-1753.34,-1862.71,HR,West
GammaInc,2024-03-19,3267.22,2965.37,1853.4,1413.82,241.45,105.29,IT,West
GammaInc,2024-03-20,2958.73,3173.34,1770.8,1187.93,191.92,78.92,Marketing,East
GammaInc,2024-03-21,1864.74,962.04,657.35,1207.39,871.37,753.93,HR,South
GammaInc,2024-03-22,2300.28,1584.83,1065.5,1234.79,885.01,793.58,Operations,South
GammaInc,2024-03-23,2736.77,1398.87,958.98,1777.79,1321.2,1265.33,IT,South
GammaInc,2024-03-24,2398.02,1671.56,1022.28,1375.74,1023.77,925.41,Marketing,South
GammaInc,2024-03-25,2573.43,1646.07,836.92,1736.51,1362.51,1276.05,IT,South
GammaInc,2024-03-26,3400.31,3106.7,1709.31,1691.0,651.29,600.96,Marketing,West
GammaInc,2024-03-27,2244.83,1311.89,888.9,1355.93,1006.54,897.93,HR,North
GammaInc,2024-03-28,2717.32,2096.88,1215.2,1502.11,891.22,798.65,IT,East
GammaInc,2024-03-29,2369.86,2311.26,1577.01,792.85,-9.12,-59.65,Operations,North
GammaInc,2024-03-30,3071.53,2214.31,1500.16,1571.37,844.69,526.33,IT,West
GammaInc,2024-03-31,3711.0,3507.53,2241.57,1469.43,76.36,18.33,Marketing,West
GammaInc,2024-04-01,2322.43,1903.51,1272.17,1050.26,527.43,399.98,Operations,South
GammaInc,2024-04-02,2290.71,1921.97,1197.57,1093.14,638.09,513.21,Operations,East
GammaInc,2024-04-03,2844.75,3363.33,2211.36,633.4,-442.75,-529.43,Marketing,East
GammaInc,2024-04-04,2108.11,1547.12,981.71,1126.4,661.86,579.3,HR,North
GammaInc,2024-04-05,2512.59,1801.6,1039.14,1473.46,840.91,719.43,Operations,South
GammaInc,2024-04-06,3145.74,2330.33,1205.1,1940.64,1220.46,1134.19,IT,North
GammaInc,2024-04-07,2943.77,2582.27,1310.08,1633.7,611.36,517.86,Marketing,South
GammaInc,2024-04-08,2999.21,2732.65,1883.32,1115.89,381.7,306.49,IT,West
GammaInc,2024-04-09,3064.18,1781.51,919.68,2144.49,1462.4,1401.55,IT,West
GammaInc,2024-04-10,2742.16,2065.45,1279.54,1462.62,1002.64,910.97,Operations,North
GammaInc,2024-04-11,2991.15,2129.7,1476.54,1514.61,1064.02,1002.92,Operations,West
GammaInc,2024-04-12,2325.32,2446.73,1674.36,650.95,-326.85,-416.48,Marketing,North
GammaInc,2024-04-13,1858.32,979.27,547.46,1310.86,1002.95,910.22,HR,South
GammaInc,2024-04-14,2569.31,1542.73,985.25,1584.06,1241.85,1131.88,IT,South
GammaInc,2024-04-15,3475.56,3284.79,1762.86,1712.71,810.88,677.94,IT,West
GammaInc,2024-04-16,2800.54,2735.35,1414.02,1386.52,601.11,471.96,Marketing,East
GammaInc,2024-04-17,2804.73,2266.57,1543.26,1261.47,552.81,449.73,Operations,North
GammaInc,2024-04-18,1563.95,762.81,448.05,1115.9,822.33,681.97,HR,East
GammaInc,2024-04-19,1883.29,857.45,502.0,1381.29,1044.73,947.2,HR,South
GammaInc,2024-04-20,2325.15,1956.75,1024.81,1300.34,790.49,699.49,Operations,South
GammaInc,2024-04-21,2555.86,3663.69,2127.84,428.01,-881.76,-598.9,HR,West
GammaInc,2024-04-22,2294.91,1976.87,1062.67,1232.25,584.53,509.4,HR,West
GammaInc,2024-04-23,2945.41,3472.45,2200.82,744.59,-265.8,-378.7,Marketing,East
GammaInc,2024-04-24,2179.63,1194.43,639.2,1540.43,1180.47,1031.15,HR,North
GammaInc,2024-04-25,3009.12,2513.88,1581.25,1427.87,534.27,471.79,Marketing,North
GammaInc,2024-04-26,2099.62,1365.15,710.99,1388.63,869.77,797.87,Marketing,South
GammaInc,2024-04-27,2452.31,1895.78,1159.28,1293.03,664.08,602.83,Operations,East
GammaInc,2024-04-28,2213.94,1577.5,903.2,1310.74,693.83,550.79,Operations,South
GammaInc,2024-04-29,2893.57,2766.43,1599.03,1294.54,592.03,458.11,Marketing,East
GammaInc,2024-04-30,2831.92,1490.93,986.14,1845.78,1444.99,1319.03,IT,East
GammaInc,2024-05-01,2422.03,2048.77,1394.62,1027.41,374.41,310.15,Operations,West
GammaInc,2024-05-02,2685.69,2051.39,1333.08,1352.61,897.98,756.26,Marketing,South
GammaInc,2024-05-03,2682.7,2062.57,1196.92,1485.78,943.21,807.24,Operations,North
GammaInc,2024-05-04,1738.01,1563.45,951.34,786.67,375.71,323.7,Operations,East
GammaInc,2024-05-05,2364.11,2102.49,1462.01,902.1,110.76,30.59,Operations,East
GammaInc,2024-05-06,2599.39,1791.14,1113.88,1485.51,796.42,710.82,IT,South
GammaInc,2024-05-07,1861.54,1170.92,783.74,1077.81,806.7,706.19,HR,East
GammaInc,2024-05-08,2104.37,1889.73,1092.56,1011.8,374.84,312.33,IT,North
GammaInc,2024-05-09,1824.01,754.41,428.02,1395.99,1139.03,1000.26,HR,South
GammaInc,2024-05-10,3200.89,2661.14,1556.51,1644.37,967.13,836.88,Marketing,North
GammaInc,2024-05-11,3046.86,3355.76,1887.42,1159.43,-28.25,-141.14,Operations,West
GammaInc,2024-05-12,2656.73,3050.56,1583.55,1073.17,383.82,320.22,Marketing,East
GammaInc,2024-05-13,2686.97,2569.34,1502.74,1184.24,594.49,471.62,Operations,West
GammaInc,2024-05-14,2438.31,1281.95,708.37,1729.94,1413.5,1309.96,IT,South
GammaInc,2024-05-15,2704.36,1959.05,1273.67,1430.7,904.9,815.63,IT,East
GammaInc,2024-05-16,1870.01,1191.86,707.21,1162.8,836.74,728.51,HR,South
GammaInc,2024-05-17,2003.41,1408.12,735.83,1267.58,964.87,906.56,HR,East
GammaInc,2024-05-18,2794.97,2249.47,1546.43,1248.55,458.62,389.19,Marketing,East
GammaInc,2024-05-19,2576.23,2268.79,1520.81,1055.41,289.51,188.68,Operations,North
GammaInc,2024-05-20,2100.33,2164.19,1401.21,699.11,-163.32,-213.66,Marketing,South
GammaInc,2024-05-21,1908.28,1107.56,627.41,1280.87,983.23,914.76,HR,East
GammaInc,2024-05-22,1963.64,1275.3,878.75,1084.89,586.27,513.83,HR,East
GammaInc,2024-05-23,2814.24,2298.29,1559.66,1254.59,540.96,481.75,IT,East
GammaInc,2024-05-24,3315.46,3477.92,1778.97,1536.49,823.14,728.26,Marketing,North
GammaInc,2024-05-25,1951.5,969.46,609.85,1341.65,1091.26,953.94,HR,West
GammaInc,2024-05-26,3088.64,4374.92,2596.81,491.83,-1099.24,-1233.72,Marketing,North
GammaInc,2024-05-27,3473.59,2881.59,1484.56,1989.03,1030.54,905.17,Marketing,North
GammaInc,2024-05-28,2608.2,2782.84,1447.02,1161.18,521.82,394.07,Marketing,South
GammaInc,2024-05-29,2687.66,2866.55,1471.19,1216.46,379.32,279.02,Marketing,East
GammaInc,2024-05-30,2504.36,4805.09,3135.56,-631.21,-1957.84,-2046.32,Marketing,West
GammaInc,2024-05-31,2915.12,2882.52,1472.07,1443.06,832.48,730.93,Marketing,East
GammaInc,2024-06-01,2987.59,2519.99,1293.37,1694.22,953.36,880.2,IT,West
GammaInc,2024-06-02,2626.21,1942.58,1275.25,1350.96,694.64,608.47,Marketing,South
GammaInc,2024-06-03,1742.99,1221.9,837.87,905.12,654.29,562.97,HR,South
GammaInc,2024-06-04,2657.75,2971.13,2065.02,592.73,-99.58,-241.35,Operations,West
GammaInc,2024-06-05,1668.19,1013.59,640.62,1027.57,770.17,637.93,HR,East
GammaInc,2024-06-06,1956.99,1287.89,646.22,1310.77,1007.19,870.91,HR,North
GammaInc,2024-06-07,2871.17,3229.05,2191.29,679.87,-533.31,-638.92,Operations,West
GammaInc,2024-06-08,2818.52,2596.2,1566.5,1252.02,326.15,184.87,Operations,North
GammaInc,2024-06-09,3370.35,2734.43,1910.56,1459.79,411.72,264.69,Marketing,West
GammaInc,2024-06-10,2954.37,3188.21,1793.84,1160.53,-6.19,-137.33,Marketing,North
GammaInc,2024-06-11,2297.71,1846.91,1103.28,1194.43,639.61,552.31,HR,West
GammaInc,2024-06-12,2229.42,1288.9,666.76,1562.66,1071.63,965.93,HR,West
GammaInc,2024-06-13,1994.14,1024.31,665.15,1328.99,919.41,773.8,HR,North
GammaInc,2024-06-14,2732.29,2013.57,1017.24,1715.05,1077.65,979.82,Marketing,East
GammaInc,2024-06-15,2807.03,2289.33,1593.43,1213.6,424.91,291.43,IT,West
GammaInc,2024-06-16,2697.74,1762.92,1105.85,1591.89,1215.78,1134.3,IT,North
GammaInc,2024-06-17,2311.52,2359.77,1434.53,876.98,276.86,209.3,Marketing,North
GammaInc,2024-06-18,2239.57,1248.9,867.1,1372.47,1008.02,933.33,Operations,South
GammaInc,2024-06-19,2553.79,2141.26,1377.72,1176.07,412.41,312.16,IT,East
GammaInc,2024-06-20,2952.89,2699.52,1383.22,1569.68,553.06,463.32,IT,West
GammaInc,2024-06-21,3018.48,1771.94,1130.95,1887.53,1489.78,1339.83,IT,West
GammaInc,2024-06-22,2776.17,3296.51,2155.35,620.82,-307.44,-436.79,Marketing,North
GammaInc,2024-06-23,2600.5,2094.16,1157.03,1443.48,751.76,623.04,Marketing,South
GammaInc,2024-06-24,2329.29,2063.52,1333.47,995.83,369.09,222.36,HR,West
GammaInc,2024-06-25,2097.52,888.8,597.35,1500.17,1300.63,1187.58,HR,North
GammaInc,2024-06-26,2582.19,3187.12,2064.42,517.77,-748.72,-880.65,Marketing,West
GammaInc,2024-06-27,2753.67,2802.62,1867.13,886.54,272.76,197.18,Marketing,North
GammaInc,2024-06-28,2279.99,1330.97,865.8,1414.19,1073.44,994.06,IT,North
GammaInc,2024-06-29,2843.48,3065.96,1979.84,863.64,-76.89,-186.74,Marketing,East
GammaInc,2024-06-30,2640.98,2069.28,1104.77,1536.21,1061.39,759.01,Operations,West
GammaInc,2024-07-01,2385.27,2271.72,1173.71,1211.56,546.71,293.82,Operations,West
GammaInc,2024-07-02,2504.76,2027.89,1399.69,1105.07,658.16,536.62,Operations,West
GammaInc,2024-07-03,3148.01,3309.63,1909.44,1238.57,230.03,114.42,Marketing,West
GammaInc,2024-07-04,2565.14,3917.53,2489.98,75.16,-1365.09,-1455.72,Marketing,North
GammaInc,2024-07-05,2080.55,1614.79,1021.74,1058.82,637.01,566.76,Operations,North
GammaInc,2024-07-06,2939.89,3179.66,1795.71,1144.19,375.74,271.63,Marketing,North
GammaInc,2024-07-07,2315.81,1872.7,1286.33,1029.48,572.62,458.79,IT,South
GammaInc,2024-07-08,2084.86,1758.72,968.35,1116.51,546.59,454.25,Operations,South
GammaInc,2024-07-09,2295.19,1690.12,1068.65,1226.54,764.97,681.13,Operations,East
GammaInc,2024-07-10,1705.1,1013.92,654.79,1050.31,800.8,661.61,HR,East
GammaInc,2024-07-11,1813.45,1488.76,1028.64,784.82,399.67,314.84,IT,East
GammaInc,2024-07-12,2172.82,1429.94,766.78,1406.04,921.82,862.12,Operations,East
GammaInc,2024-07-13,2157.07,1219.88,837.41,1319.66,922.82,840.16,IT,North
GammaInc,2024-07-14,2281.25,1139.13,795.01,1486.24,1204.72,1135.78,IT,South
GammaInc,2024-07-15,1367.94,779.02,459.56,908.38,743.16,645.08,IT,South
GammaInc,2024-07-16,2126.98,1672.75,938.19,1188.79,641.18,552.2,IT,South
GammaInc,2024-07-17,3055.98,2911.87,1861.79,1194.19,551.77,422.06,Marketing,West
GammaInc,2024-07-18,2109.98,1559.39,943.7,1166.28,693.37,580.54,Operations,East
GammaInc,2024-07-19,2251.64,1535.85,821.69,1429.95,872.82,822.33,IT,South
GammaInc,2024-07-20,2619.75,2250.87,1300.31,1319.44,533.82,437.94,Operations,West
GammaInc,2024-07-21,1897.45,1221.54,773.38,1124.07,735.27,603.16,Operations,South
GammaInc,2024-07-22,3233.83,3145.47,1614.02,1619.81,467.67,276.88,Marketing,West
GammaInc,2024-07-23,1398.23,866.22,535.59,862.64,683.1,604.52,HR,East
GammaInc,2024-07-24,1869.51,1362.58,745.07,1124.44,734.24,614.73,Marketing,East
GammaInc,2024-07-25,1404.76,972.25,664.56,740.21,511.13,440.08,HR,North
GammaInc,2024-07-26,2260.84,2033.79,1125.4,1135.44,702.16,596.32,Marketing,South
GammaInc,2024-07-27,2026.0,1103.08,609.01,1416.99,1050.13,935.68,IT,South
GammaInc,2024-07-28,2319.19,2516.83,1571.44,747.75,108.76,40.64,Marketing,West
GammaInc,2024-07-29,2254.11,1407.49,813.26,1440.85,1067.41,963.86,IT,South
GammaInc,2024-07-30,2586.32,1400.47,834.56,1751.76,1344.85,1276.12,IT,North
GammaInc,2024-07-31,2405.41,2304.96,1170.69,1234.72,623.31,566.1,Marketing,South
GammaInc,2024-08-01,2692.63,5840.66,3142.08,-449.45,-2482.71,-2598.7,Marketing,North
GammaInc,2024-08-02,2163.45,1535.9,986.93,1176.52,778.58,692.29,Operations,North
GammaInc,2024-08-03,2184.02,1568.77,947.77,1236.25,726.99,628.38,IT,East
GammaInc,2024-08-04,2629.98,2063.76,1389.81,1240.17,602.96,545.02,IT,West
GammaInc,2024-08-05,2778.41,2557.72,1633.87,1144.53,632.92,500.64,Marketing,North
GammaInc,2024-08-06,1659.69,660.76,342.06,1317.63,1068.48,994.12,HR,South
GammaInc,2024-08-07,2268.55,1820.51,1202.68,1065.88,543.17,449.25,IT,North
GammaInc,2024-08-08,1587.01,876.46,539.69,1047.32,785.15,703.97,HR,South
GammaInc,2024-08-09,2171.09,1906.12,1062.23,1108.86,482.96,334.69,Marketing,South
GammaInc,2024-08-10,2503.23,4112.9,2237.84,265.4,-836.93,-985.06,Marketing,North
GammaInc,2024-08-11,2198.87,1421.5,984.11,1214.76,906.37,833.77,Operations,North
GammaInc,2024-08-12,2397.62,4877.11,2894.03,-496.42,-1631.38,-1759.77,Operations,West
GammaInc,2024-08-13,1984.91,1723.55,936.31,1048.6,690.32,572.57,Operations,East
GammaInc,2024-08-14,2804.73,2282.72,1221.06,1583.67,853.51,467.38,IT,West
GammaInc,2024-08-15,2538.45,1595.73,809.83,1728.62,1162.6,1107.98,IT,North
GammaInc,2024-08-16,1994.74,1499.11,861.22,1133.52,568.89,445.95,Operations,South
GammaInc,2024-08-17,1457.72,819.47,441.71,1016.01,783.68,669.64,HR,South
GammaInc,2024-08-18,2363.25,1320.25,672.88,1690.37,1360.76,1310.63,IT,North
GammaInc,2024-08-19,2047.48,1969.31,1100.75,946.73,490.8,417.56,Operations,East
GammaInc,2024-08-20,2366.81,4009.88,2770.23,-403.42,-1904.29,-2015.43,Operations,West
GammaInc,2024-08-21,2485.22,2155.12,1351.87,1133.36,618.37,522.2,Marketing,South
GammaInc,2024-08-22,2297.18,2733.18,1832.82,464.36,-185.71,-320.17,Marketing,East
GammaInc,2024-08-23,2463.11,3951.86,2051.77,411.35,-1104.41,-1156.71,Marketing,South
GammaInc,2024-08-24,1954.06,1528.07,1054.96,899.11,546.93,457.73,Operations,North
GammaInc,2024-08-25,2388.2,1692.7,1041.37,1346.82,920.45,814.68,Operations,North
GammaInc,2024-08-26,2269.54,1637.06,1128.69,1140.85,744.85,643.18,IT,South
GammaInc,2024-08-27,2135.31,1499.49,824.04,1311.27,857.92,773.72,IT,East
GammaInc,2024-08-28,1631.78,1100.72,598.32,1033.47,664.55,592.19,HR,North
GammaInc,2024-08-29,2200.81,1420.3,823.7,1377.11,943.67,833.02,IT,East
GammaInc,2024-08-30,1741.25,1238.08,820.35,920.89,454.68,396.91,HR,North
GammaInc,2024-08-31,2417.24,1973.88,1125.77,1291.47,855.15,784.09,Operations,West
GammaInc,2024-09-01,2333.59,1894.7,1128.86,1204.72,597.09,515.77,Marketing,East
GammaInc,2024-09-02,1511.58,1253.55,811.11,700.47,360.08,263.04,HR,East
GammaInc,2024-09-03,2366.83,5126.25,2869.31,-502.48,-2271.53,-2345.55,Marketing,West
GammaInc,2024-09-04,1848.15,1396.12,976.75,871.4,369.95,243.65,Operations,South
GammaInc,2024-09-05,2429.3,2595.31,1631.72,797.59,-96.61,-181.73,Operations,West
GammaInc,2024-09-06,2134.8,1367.73,755.78,1379.02,1104.34,1001.97,IT,South
GammaInc,2024-09-07,2023.73,1636.62,1059.58,964.15,406.28,291.84,HR,West
GammaInc,2024-09-08,1975.5,1547.94,777.43,1198.07,727.64,580.96,IT,East
GammaInc,2024-09-09,1946.61,1495.58,843.63,1102.98,564.35,457.0,HR,North
GammaInc,2024-09-10,2176.53,1789.44,1064.45,1112.09,558.22,411.95,Operations,North
GammaInc,2024-09-11,1796.46,880.91,518.4,1278.06,1043.96,925.75,HR,West
GammaInc,2024-09-12,2743.34,2492.55,1619.11,1124.23,246.65,139.61,Marketing,West
GammaInc,2024-09-13,1532.17,924.99,522.0,1010.18,763.46,614.33,Operations,East
GammaInc,2024-09-14,1499.81,931.69,474.15,1025.67,828.6,762.77,HR,South
GammaInc,2024-09-15,2163.18,1895.03,1181.71,981.47,559.61,491.61,Operations,West
GammaInc,2024-09-16,1948.51,1171.33,629.28,1319.23,1043.63,901.73,Operations,East
GammaInc,2024-09-17,2120.91,2256.07,1281.8,839.11,288.18,181.98,Operations,West
GammaInc,2024-09-18,2130.26,1827.54,1191.46,938.8,398.55,330.95,Operations,West
GammaInc,2024-09-19,1977.21,985.23,498.37,1478.84,1271.75,1196.33,HR,West
GammaInc,2024-09-20,1980.73,1754.16,1127.64,853.09,375.98,207.83,HR,West
GammaInc,2024-09-21,2520.69,2259.59,1134.45,1386.24,777.26,671.5,Marketing,East
GammaInc,2024-09-22,2782.47,2856.22,1735.99,1046.47,9.69,-52.86,IT,West
GammaInc,2024-09-23,2768.43,2400.02,1212.81,1555.62,1062.75,712.33,IT,West
GammaInc,2024-09-24,1647.31,1293.18,751.78,895.53,386.13,290.13,HR,East
GammaInc,2024-09-25,1850.04,991.38,526.44,1323.6,1116.0,979.34,HR,West
